hhsize,sexo,hours_worked,province,inschool,minutes_work,minutes_study,minutes_bbsit,minutes_hprod,indig,RMG,year,FACTORY,age,FAC_AGE
4,masculino,0,baja verapaz,1,60,0,0,330,1,0,2011,0,12,0
5,masculino,0,baja verapaz,1,0,360,0,60,1,0,2011,0,12,0
5,masculino,0,baja verapaz,1,0,360,0,60,1,0,2011,0,17,0
6,masculino,0,baja verapaz,1,0,0,120,120,1,0,2011,0,13,0
6,masculino,0,baja verapaz,1,0,0,120,120,1,0,2011,0,13,0
6,femenino ,0,baja verapaz,1,0,360,0,0,1,0,2011,0,11,0
6,masculino,0,baja verapaz,1,0,360,0,0,1,0,2011,0,8,0
6,femenino ,0,baja verapaz,0,0,0,0,150,1,0,2011,0,14,0
6,masculino,0,baja verapaz,1,30,0,0,600,1,0,2011,0,18,0
3,femenino ,0,baja verapaz,1,0,360,0,150,1,0,2011,0,14,0
5,femenino ,0,baja verapaz,1,0,360,0,150,1,0,2011,0,11,0
5,femenino ,0,baja verapaz,1,0,360,0,120,1,0,2011,0,8,0
5,femenino ,0,baja verapaz,0,0,0,180,210,1,0,2011,0,14,0
9,femenino ,0,baja verapaz,0,60,0,0,390,1,0,2011,0,15,0
9,femenino ,0,baja verapaz,1,60,0,0,300,1,0,2011,0,10,0
9,femenino ,0,baja verapaz,1,60,0,0,300,1,0,2011,0,12,0
9,femenino ,0,baja verapaz,1,60,0,0,300,1,0,2011,0,8,0
5,masculino,0,baja verapaz,1,60,0,0,240,1,0,2011,0,7,0
5,masculino,0,baja verapaz,1,60,0,0,270,1,0,2011,0,16,0
5,masculino,0,baja verapaz,1,60,0,0,240,1,0,2011,0,10,0
5,femenino ,0,baja verapaz,1,0,0,180,60,1,0,2011,0,7,0
8,femenino ,0,baja verapaz,1,0,420,0,0,1,0,2011,0,7,0
8,femenino ,0,baja verapaz,1,0,420,0,0,1,0,2011,0,12,0
8,masculino,0,baja verapaz,1,0,420,0,0,1,0,2011,0,10,0
8,masculino,40,baja verapaz,0,0,0,0,540,1,0,2011,0,16,0
4,masculino,11,baja verapaz,1,0,360,0,180,1,0,2011,0,12,0
4,masculino,11,baja verapaz,1,0,360,0,180,1,0,2011,0,10,0
4,masculino,8,baja verapaz,1,0,360,0,210,1,0,2011,0,16,0
13,masculino,0,baja verapaz,1,0,720,0,0,1,0,2011,0,18,0
13,femenino ,0,baja verapaz,1,0,300,0,90,1,0,2011,0,11,0
13,femenino ,0,baja verapaz,1,0,300,0,30,1,0,2011,0,11,0
13,masculino,8,baja verapaz,1,0,300,0,0,1,0,2011,0,13,0
13,masculino,11,baja verapaz,1,30,360,0,180,1,0,2011,0,16,0
13,masculino,0,baja verapaz,1,0,300,0,0,1,0,2011,0,8,0
9,femenino ,7,baja verapaz,1,60,330,0,90,1,0,2011,0,13,0
9,masculino,56,baja verapaz,0,480,0,0,0,1,0,2011,0,16,0
9,femenino ,7,baja verapaz,1,60,330,0,30,1,0,2011,0,10,0
5,masculino,0,baja verapaz,1,0,0,0,0,1,0,2011,0,10,0
5,femenino ,0,baja verapaz,1,0,0,0,0,1,0,2011,0,8,0
5,femenino ,0,baja verapaz,1,0,0,0,30,1,0,2011,0,12,0
9,femenino ,0,baja verapaz,1,0,360,60,30,1,0,2011,0,11,0
9,masculino,0,baja verapaz,1,0,360,0,60,1,0,2011,0,8,0
9,femenino ,0,baja verapaz,1,0,0,120,90,1,0,2011,0,14,0
8,femenino ,0,baja verapaz,1,0,360,0,0,1,0,2011,0,9,0
8,masculino,44,baja verapaz,0,0,0,0,480,1,0,2011,0,15,0
8,femenino ,0,baja verapaz,1,0,360,0,0,1,0,2011,0,11,0
8,masculino,44,baja verapaz,0,0,0,0,480,1,0,2011,0,18,0
8,masculino,0,baja verapaz,1,0,360,0,0,1,0,2011,0,13,0
8,femenino ,0,baja verapaz,0,0,0,0,270,1,0,2011,0,17,0
7,femenino ,18,baja verapaz,1,0,420,0,0,1,0,2011,0,10,0
7,femenino ,18,baja verapaz,1,0,420,0,30,1,0,2011,0,13,0
7,masculino,0,baja verapaz,1,0,420,0,0,1,0,2011,0,8,0
7,masculino,18,baja verapaz,1,0,420,0,60,1,0,2011,0,17,0
7,masculino,0,baja verapaz,1,0,420,0,90,1,0,2011,0,13,0
7,femenino ,0,baja verapaz,0,0,0,0,240,1,0,2011,0,16,0
7,femenino ,0,baja verapaz,1,0,420,0,0,1,0,2011,0,9,0
7,femenino ,0,baja verapaz,1,0,420,0,0,1,0,2011,0,7,0
7,femenino ,0,baja verapaz,1,0,420,0,0,1,0,2011,0,11,0
6,femenino ,0,baja verapaz,1,0,420,0,60,1,0,2011,0,15,0
6,masculino,15,baja verapaz,1,0,360,0,0,1,0,2011,0,17,0
6,femenino ,0,baja verapaz,1,0,420,0,0,1,0,2011,0,10,0
6,femenino ,0,baja verapaz,1,0,420,0,60,1,0,2011,0,13,0
4,masculino,0,baja verapaz,1,0,420,0,0,1,0,2011,0,18,0
4,masculino,0,baja verapaz,1,0,420,0,0,1,0,2011,0,13,0
11,femenino ,0,baja verapaz,1,0,0,0,181,1,0,2011,0,8,0
11,femenino ,0,baja verapaz,1,60,0,0,360,1,0,2011,0,10,0
11,masculino,0,baja verapaz,1,60,0,0,270,1,0,2011,0,12,0
11,masculino,0,baja verapaz,1,0,0,0,120,1,0,2011,0,8,0
11,femenino ,0,baja verapaz,1,0,0,0,120,1,0,2011,0,7,0
5,femenino ,0,baja verapaz,1,0,360,0,120,1,0,2011,0,9,0
5,masculino,0,baja verapaz,0,60,0,0,360,1,0,2011,0,8,0
5,masculino,0,baja verapaz,1,0,360,0,120,1,0,2011,0,11,0
16,femenino ,0,baja verapaz,0,0,0,120,270,1,0,2011,0,11,0
16,femenino ,0,baja verapaz,0,0,0,60,240,1,0,2011,0,14,0
16,masculino,35,baja verapaz,0,60,0,0,480,1,0,2011,0,18,0
16,masculino,35,baja verapaz,0,60,0,0,480,1,0,2011,0,13,0
16,femenino ,0,baja verapaz,0,0,0,120,210,1,0,2011,0,9,0
4,masculino,0,baja verapaz,0,0,0,60,300,1,0,2011,0,7,0
3,masculino,0,baja verapaz,1,60,0,0,420,1,0,2011,0,16,0
3,femenino ,0,huehuetenango,1,0,480,0,180,1,0,2011,0,17,0
6,femenino ,15,huehuetenango,1,0,300,60,180,1,0,2011,0,11,0
6,masculino,0,huehuetenango,1,0,330,0,0,1,0,2011,0,7,0
6,masculino,0,huehuetenango,1,0,480,60,0,1,0,2011,0,16,0
6,masculino,0,huehuetenango,0,0,0,120,0,1,0,2011,0,15,0
6,femenino ,0,huehuetenango,0,0,0,60,195,1,0,2011,0,18,0
6,masculino,0,alta verapaz,1,0,360,60,0,1,0,2011,0,11,0
6,masculino,16,alta verapaz,1,0,420,120,30,1,0,2011,0,13,0
7,femenino ,0,huehuetenango,0,0,0,0,45,1,0,2011,0,8,0
7,femenino ,0,huehuetenango,1,0,420,0,45,1,0,2011,0,9,0
5,masculino,0,chimaltenango,1,0,600,0,0,1,0,2011,1,17,17
5,masculino,0,alta verapaz,1,0,360,0,120,1,0,2011,0,12,0
5,masculino,0,alta verapaz,0,0,0,0,124,1,0,2011,0,15,0
5,femenino ,0,alta verapaz,1,0,360,0,180,1,0,2011,0,13,0
6,masculino,48,alta verapaz,0,0,0,120,0,1,0,2011,0,17,0
6,masculino,0,alta verapaz,0,0,0,180,60,1,0,2011,0,15,0
6,femenino ,0,alta verapaz,1,0,330,60,62,1,0,2011,0,11,0
3,masculino,0,alta verapaz,1,0,330,60,0,1,0,2011,0,11,0
3,masculino,0,alta verapaz,1,0,330,180,0,1,0,2011,0,13,0
9,masculino,0,alta verapaz,1,0,420,0,180,1,0,2011,0,14,0
9,masculino,0,alta verapaz,1,0,360,60,0,1,0,2011,0,11,0
9,femenino ,0,alta verapaz,1,0,360,0,0,1,0,2011,0,9,0
9,femenino ,0,alta verapaz,1,0,420,120,0,1,0,2011,0,17,0
9,masculino,0,alta verapaz,1,0,420,60,180,1,0,2011,0,13,0
9,masculino,0,alta verapaz,1,0,330,0,180,1,0,2011,0,13,0
9,masculino,8,alta verapaz,1,0,0,0,420,1,0,2011,0,15,0
3,femenino ,48,alta verapaz,0,0,0,420,240,1,0,2011,0,18,0
7,femenino ,0,alta verapaz,1,0,330,60,60,1,0,2011,0,9,0
7,femenino ,8,alta verapaz,1,0,330,180,240,1,1,2011,0,15,0
9,femenino ,0,alta verapaz,1,0,330,300,60,1,0,2011,0,11,0
9,masculino,48,alta verapaz,0,0,0,300,60,1,0,2011,0,16,0
9,masculino,70,alta verapaz,0,0,0,300,60,1,0,2011,0,18,0
9,femenino ,0,alta verapaz,1,0,360,300,60,1,0,2011,0,13,0
10,femenino ,3,alta verapaz,1,0,360,240,60,1,1,2011,0,16,0
10,femenino ,0,alta verapaz,1,0,360,60,0,1,0,2011,0,11,0
10,masculino,0,alta verapaz,0,0,0,120,240,1,0,2011,0,15,0
10,masculino,0,alta verapaz,1,0,360,0,0,1,0,2011,0,9,0
11,masculino,0,alta verapaz,1,0,360,0,0,1,0,2011,0,13,0
11,femenino ,0,alta verapaz,1,0,360,0,60,1,0,2011,0,8,0
11,masculino,0,alta verapaz,1,0,330,0,0,1,0,2011,0,10,0
11,masculino,0,alta verapaz,1,0,420,0,0,1,0,2011,0,15,0
9,femenino ,0,alta verapaz,1,0,420,0,120,1,0,2011,0,13,0
9,femenino ,0,alta verapaz,1,0,420,0,120,1,0,2011,0,8,0
9,masculino,33,alta verapaz,1,0,0,0,0,1,0,2011,0,17,0
9,femenino ,0,alta verapaz,1,0,420,0,120,1,0,2011,0,10,0
10,masculino,0,alta verapaz,1,360,0,0,0,1,0,2011,0,8,0
7,femenino ,0,alta verapaz,0,0,0,0,180,1,0,2011,0,16,0
7,masculino,20,alta verapaz,1,0,0,0,220,1,0,2011,0,14,0
7,femenino ,0,alta verapaz,1,0,420,0,60,1,0,2011,0,10,0
7,femenino ,0,alta verapaz,1,0,480,0,120,1,0,2011,0,12,0
12,femenino ,20,alta verapaz,0,0,0,0,660,1,0,2011,0,15,0
12,femenino ,0,alta verapaz,1,0,420,0,0,1,0,2011,0,11,0
12,masculino,0,alta verapaz,1,0,420,0,0,1,0,2011,0,9,0
12,femenino ,0,alta verapaz,0,0,0,0,360,1,0,2011,0,13,0
12,masculino,30,alta verapaz,0,360,0,0,0,1,0,2011,0,17,0
4,masculino,0,alta verapaz,1,0,0,120,140,1,0,2011,0,12,0
4,masculino,0,alta verapaz,1,0,0,0,120,1,0,2011,0,10,0
5,masculino,0,alta verapaz,1,0,420,0,0,1,0,2011,0,11,0
5,masculino,0,alta verapaz,1,0,420,0,0,1,0,2011,0,12,0
6,femenino ,0,alta verapaz,1,0,420,0,90,1,0,2011,0,12,0
6,femenino ,0,alta verapaz,1,0,360,0,0,1,0,2011,0,10,0
5,masculino,0,alta verapaz,1,0,420,0,0,1,0,2011,0,8,0
5,femenino ,10,alta verapaz,1,0,120,0,0,1,0,2011,0,15,0
5,femenino ,7,alta verapaz,1,0,420,0,240,1,0,2011,0,12,0
10,masculino,16,alta verapaz,1,0,420,180,60,1,0,2011,0,15,0
10,masculino,0,alta verapaz,1,0,480,120,0,1,0,2011,0,10,0
10,femenino ,0,alta verapaz,1,0,600,60,0,1,0,2011,0,7,0
10,masculino,16,alta verapaz,1,0,420,120,60,1,0,2011,0,12,0
6,masculino,0,alta verapaz,1,0,480,0,0,1,0,2011,0,9,0
6,masculino,28,alta verapaz,0,540,0,0,0,1,0,2011,0,14,0
6,femenino ,0,alta verapaz,1,0,480,0,60,1,0,2011,0,11,0
3,femenino ,0,alta verapaz,0,0,0,360,30,1,0,2011,0,16,0
3,femenino ,0,alta verapaz,0,0,0,360,360,1,0,2011,0,18,0
6,femenino ,0,alta verapaz,1,0,480,0,60,1,0,2011,0,11,0
6,femenino ,0,alta verapaz,1,0,360,0,60,1,0,2011,0,9,0
6,masculino,12,alta verapaz,1,0,480,0,0,1,0,2011,0,13,0
7,masculino,0,alta verapaz,1,0,480,0,0,1,0,2011,0,8,0
7,masculino,0,alta verapaz,1,0,360,0,0,1,0,2011,0,12,0
7,femenino ,0,alta verapaz,1,0,420,0,60,1,0,2011,0,10,0
7,masculino,0,alta verapaz,1,0,480,0,120,1,0,2011,0,15,0
4,femenino ,0,alta verapaz,1,0,360,0,50,1,0,2011,0,10,0
4,femenino ,0,alta verapaz,1,0,360,0,0,1,0,2011,0,7,0
9,masculino,0,alta verapaz,1,0,330,0,100,1,0,2011,0,12,0
9,masculino,40,alta verapaz,1,60,0,0,540,1,0,2011,0,17,0
9,femenino ,0,alta verapaz,1,0,360,0,120,1,0,2011,0,13,0
9,femenino ,0,alta verapaz,1,0,360,0,0,1,0,2011,0,10,0
5,femenino ,0,alta verapaz,1,0,360,180,60,1,0,2011,0,9,0
7,femenino ,0,alta verapaz,0,0,0,180,180,1,0,2011,0,13,0
7,femenino ,0,alta verapaz,0,0,0,240,240,1,0,2011,0,15,0
6,femenino ,0,alta verapaz,1,0,420,60,0,1,0,2011,0,8,0
6,masculino,0,alta verapaz,1,0,420,180,0,1,0,2011,0,10,0
8,femenino ,26,alta verapaz,1,520,0,0,60,1,0,2011,0,15,0
8,femenino ,20,alta verapaz,1,540,0,0,15,1,0,2011,0,16,0
8,masculino,0,alta verapaz,1,0,240,480,25,1,0,2011,0,13,0
8,femenino ,0,alta verapaz,1,0,0,0,0,1,0,2011,0,11,0
8,femenino ,0,alta verapaz,1,0,0,0,0,1,0,2011,0,8,0
7,masculino,0,alta verapaz,1,0,360,0,0,1,0,2011,0,18,0
7,masculino,8,alta verapaz,1,0,360,0,0,1,0,2011,0,16,0
7,femenino ,0,alta verapaz,1,0,0,0,60,1,0,2011,0,8,0
7,femenino ,14,alta verapaz,1,0,0,0,570,1,0,2011,0,14,0
5,femenino ,0,alta verapaz,1,0,360,0,120,1,0,2011,0,13,0
5,masculino,0,alta verapaz,1,0,300,0,0,1,0,2011,0,14,0
5,masculino,0,alta verapaz,1,0,300,0,20,1,0,2011,0,7,0
5,masculino,0,alta verapaz,1,0,300,0,30,1,0,2011,0,11,0
5,masculino,0,alta verapaz,1,0,360,0,0,1,0,2011,0,13,0
4,masculino,8,alta verapaz,1,0,360,0,0,1,0,2011,0,14,0
6,femenino ,0,alta verapaz,0,0,0,60,300,1,0,2011,0,15,0
7,femenino ,0,alta verapaz,1,0,300,0,120,1,0,2011,0,8,0
7,masculino,0,alta verapaz,1,0,360,0,120,1,0,2011,0,13,0
5,masculino,0,alta verapaz,1,0,0,120,0,1,0,2011,0,15,0
5,femenino ,0,alta verapaz,1,0,600,0,0,1,0,2011,0,16,0
6,femenino ,0,alta verapaz,1,0,180,0,0,1,0,2011,0,7,0
6,masculino,32,alta verapaz,1,0,0,0,60,1,0,2011,0,15,0
6,femenino ,0,alta verapaz,1,0,360,0,240,1,0,2011,0,14,0
3,femenino ,0,alta verapaz,1,0,0,480,135,1,0,2011,0,17,0
5,femenino ,0,alta verapaz,1,0,0,480,60,1,0,2011,0,12,0
5,masculino,0,alta verapaz,1,0,0,0,0,1,0,2011,0,10,0
5,masculino,0,alta verapaz,1,0,180,0,0,1,0,2011,0,9,0
5,femenino ,32,alta verapaz,0,600,0,0,0,1,0,2011,0,15,0
7,femenino ,0,alta verapaz,1,0,360,60,90,1,0,2011,0,13,0
7,masculino,0,alta verapaz,1,0,360,30,180,1,0,2011,0,10,0
7,masculino,0,alta verapaz,1,0,360,0,180,1,0,2011,0,8,0
8,masculino,0,suchitepequez,1,0,0,0,0,1,0,2011,0,12,0
8,masculino,0,suchitepequez,1,0,0,240,180,1,0,2011,0,10,0
8,masculino,0,suchitepequez,1,0,0,180,0,1,0,2011,0,15,0
8,masculino,60,suchitepequez,1,0,600,0,0,1,0,2011,0,17,0
4,femenino ,0,suchitepequez,1,0,420,0,0,1,0,2011,0,15,0
7,masculino,48,suchitepequez,1,120,0,0,480,1,0,2011,0,16,0
7,masculino,18,suchitepequez,1,120,420,0,180,1,0,2011,0,13,0
8,masculino,0,suchitepequez,1,0,360,0,0,1,0,2011,0,11,0
8,masculino,0,suchitepequez,1,0,360,0,0,1,0,2011,0,14,0
8,masculino,66,suchitepequez,0,0,360,0,0,1,0,2011,0,16,0
6,femenino ,0,suchitepequez,1,0,360,0,0,1,0,2011,0,10,0
6,femenino ,0,suchitepequez,0,0,0,0,720,1,0,2011,0,15,0
6,masculino,0,suchitepequez,1,0,360,0,0,1,0,2011,0,12,0
6,masculino,48,suchitepequez,0,120,0,0,0,1,0,2011,0,18,0
9,masculino,0,suchitepequez,1,0,0,0,0,1,0,2011,0,11,0
4,femenino ,0,baja verapaz,1,0,0,120,90,1,0,2011,0,13,0
4,femenino ,0,baja verapaz,1,0,0,0,120,1,0,2011,0,11,0
4,femenino ,72,suchitepequez,0,0,0,0,0,1,0,2011,0,18,0
5,femenino ,0,suchitepequez,1,0,360,0,120,1,0,2011,0,16,0
5,femenino ,15,suchitepequez,1,0,360,0,180,1,0,2011,0,11,0
9,femenino ,0,suchitepequez,1,420,60,0,60,1,0,2011,0,14,0
9,masculino,0,suchitepequez,1,0,420,0,0,1,0,2011,0,9,0
9,femenino ,0,suchitepequez,0,0,0,0,210,1,0,2011,0,16,0
9,masculino,0,suchitepequez,1,0,420,0,0,1,0,2011,0,11,0
6,masculino,0,suchitepequez,1,0,420,0,0,1,0,2011,0,8,0
6,femenino ,0,suchitepequez,1,0,0,180,60,1,0,2011,0,10,0
7,femenino ,0,suchitepequez,1,0,420,0,120,1,0,2011,0,16,0
7,masculino,0,suchitepequez,1,0,420,0,0,1,0,2011,0,11,0
7,femenino ,0,suchitepequez,1,0,420,0,0,1,0,2011,0,14,0
13,masculino,0,suchitepequez,1,0,600,0,15,1,0,2011,0,12,0
13,masculino,0,suchitepequez,1,0,600,0,0,1,0,2011,0,14,0
13,femenino ,0,suchitepequez,1,0,600,30,30,1,0,2011,0,13,0
13,femenino ,0,suchitepequez,1,0,600,0,10,1,0,2011,0,8,0
13,femenino ,0,suchitepequez,1,0,600,0,0,1,0,2011,0,7,0
13,femenino ,0,suchitepequez,1,0,600,0,0,1,0,2011,0,10,0
8,femenino ,0,suchitepequez,0,0,0,360,180,1,0,2011,0,17,0
8,masculino,0,suchitepequez,1,0,540,0,0,1,0,2011,0,13,0
8,masculino,0,suchitepequez,1,0,480,0,0,1,0,2011,0,10,0
5,masculino,0,suchitepequez,1,0,480,0,0,1,0,2011,0,14,0
5,masculino,0,suchitepequez,1,0,480,0,0,1,0,2011,0,12,0
5,femenino ,0,suchitepequez,0,0,0,0,480,1,0,2011,0,16,0
9,masculino,0,suchitepequez,0,0,0,0,360,1,0,2011,0,18,0
9,femenino ,0,suchitepequez,1,0,480,0,0,1,0,2011,0,8,0
9,masculino,0,suchitepequez,1,0,420,0,0,1,0,2011,0,15,0
9,masculino,0,suchitepequez,1,0,480,0,0,1,0,2011,0,13,0
9,masculino,0,suchitepequez,1,0,420,0,0,1,0,2011,0,10,0
8,masculino,0,suchitepequez,0,0,0,0,420,1,0,2011,0,18,0
8,masculino,0,suchitepequez,0,0,0,0,420,1,0,2011,0,16,0
8,masculino,0,suchitepequez,1,0,420,0,300,1,0,2011,0,9,0
8,femenino ,0,suchitepequez,1,0,420,0,120,1,0,2011,0,11,0
8,femenino ,0,suchitepequez,1,0,420,0,180,1,0,2011,0,11,0
7,femenino ,0,suchitepequez,0,0,0,0,90,1,0,2011,0,9,0
7,masculino,0,suchitepequez,0,0,0,0,0,1,0,2011,0,7,0
7,femenino ,0,suchitepequez,0,0,0,0,240,1,0,2011,0,12,0
8,femenino ,0,suchitepequez,1,0,420,0,0,1,0,2011,0,8,0
8,masculino,24,suchitepequez,1,0,420,0,240,1,0,2011,0,15,0
8,masculino,24,suchitepequez,1,20,420,0,240,1,0,2011,0,17,0
8,masculino,0,suchitepequez,1,0,420,0,0,1,0,2011,0,10,0
8,femenino ,0,suchitepequez,1,0,420,0,60,1,0,2011,0,12,0
5,masculino,0,suchitepequez,1,0,480,0,0,1,0,2011,0,18,0
5,femenino ,0,suchitepequez,1,0,420,0,0,1,0,2011,0,11,0
4,masculino,0,suchitepequez,1,0,0,0,0,1,0,2011,0,13,0
4,masculino,0,suchitepequez,1,0,0,0,0,1,0,2011,0,7,0
6,femenino ,0,jalapa,1,0,0,0,240,1,0,2011,0,15,0
9,femenino ,35,escuintla,1,0,390,0,0,1,0,2011,0,8,0
9,femenino ,84,escuintla,0,45,0,0,720,1,0,2011,0,14,0
9,femenino ,84,escuintla,0,0,0,480,30,1,0,2011,0,13,0
3,femenino ,7,huehuetenango,0,0,0,360,220,1,0,2011,0,17,0
3,masculino,28,huehuetenango,0,0,0,0,0,1,0,2011,0,17,0
6,femenino ,24,huehuetenango,1,0,390,0,255,1,0,2011,0,13,0
6,femenino ,0,huehuetenango,1,0,390,180,60,1,0,2011,0,8,0
12,masculino,0,huehuetenango,0,0,0,0,0,1,0,2011,0,7,0
12,masculino,12,huehuetenango,1,0,360,0,120,1,1,2011,0,11,0
12,femenino ,24,huehuetenango,1,0,360,0,120,1,1,2011,0,13,0
12,femenino ,24,huehuetenango,1,0,330,0,290,1,1,2011,0,15,0
12,femenino ,12,huehuetenango,1,0,360,0,180,1,1,2011,0,10,0
4,masculino,4,huehuetenango,1,0,0,0,0,1,0,2011,0,8,0
4,masculino,6,huehuetenango,1,120,30,0,40,1,0,2011,0,10,0
4,masculino,6,huehuetenango,1,120,60,0,270,1,0,2011,0,13,0
6,masculino,12,huehuetenango,0,0,0,0,0,1,0,2011,0,15,0
6,masculino,4,huehuetenango,1,0,360,0,60,1,0,2011,0,10,0
5,masculino,0,huehuetenango,1,0,390,0,0,1,0,2011,0,7,0
6,masculino,0,huehuetenango,1,0,540,0,0,1,0,2011,0,14,0
6,masculino,0,huehuetenango,1,0,480,0,0,1,0,2011,0,9,0
6,masculino,0,huehuetenango,1,0,480,0,0,1,0,2011,0,8,0
10,masculino,0,huehuetenango,1,0,480,0,0,1,0,2011,0,7,0
10,femenino ,3,huehuetenango,1,0,60,60,30,1,0,2011,0,14,0
4,femenino ,0,huehuetenango,1,0,120,0,15,1,0,2011,0,9,0
9,masculino,0,huehuetenango,1,0,120,0,0,1,0,2011,0,8,0
6,femenino ,0,huehuetenango,1,0,120,0,0,1,0,2011,0,9,0
6,masculino,0,huehuetenango,1,0,120,0,0,1,0,2011,0,11,0
6,masculino,8,huehuetenango,1,0,455,0,20,1,0,2011,0,15,0
3,masculino,0,huehuetenango,1,0,600,0,0,1,0,2011,0,14,0
3,femenino ,0,huehuetenango,1,0,240,0,0,1,0,2011,0,11,0
4,femenino ,21,huehuetenango,1,0,0,0,20,1,0,2011,0,8,0
4,femenino ,0,huehuetenango,1,0,0,0,0,1,0,2011,0,12,0
4,masculino,0,huehuetenango,0,0,0,0,0,1,0,2011,0,16,0
6,masculino,0,huehuetenango,1,0,240,0,0,1,0,2011,0,10,0
6,masculino,0,huehuetenango,1,0,120,0,10,1,0,2011,0,13,0
3,femenino ,0,huehuetenango,1,0,400,0,10,1,0,2011,0,12,0
3,femenino ,0,huehuetenango,1,0,0,0,155,1,0,2011,0,10,0
6,masculino,0,huehuetenango,1,0,60,0,0,1,0,2011,0,9,0
6,masculino,0,huehuetenango,1,0,0,0,0,1,0,2011,0,7,0
6,femenino ,0,huehuetenango,1,0,0,0,5,1,0,2011,0,11,0
3,masculino,0,huehuetenango,1,0,496,0,0,1,0,2011,0,14,0
3,femenino ,0,huehuetenango,1,0,30,0,10,1,0,2011,0,10,0
12,femenino ,0,huehuetenango,0,0,0,360,185,1,0,2011,0,18,0
12,masculino,18,huehuetenango,1,480,0,0,0,1,0,2011,0,11,0
12,masculino,29,huehuetenango,1,420,0,0,20,1,0,2011,0,13,0
12,femenino ,42,huehuetenango,0,540,0,0,0,1,0,2011,0,16,0
12,masculino,0,huehuetenango,1,0,0,0,0,1,0,2011,0,7,0
5,masculino,8,huehuetenango,1,0,60,0,0,1,0,2011,0,13,0
7,masculino,36,huehuetenango,0,365,0,0,0,1,0,2011,0,16,0
7,masculino,0,huehuetenango,1,0,360,0,150,1,0,2011,0,12,0
8,femenino ,9,huehuetenango,1,0,420,0,0,1,0,2011,0,10,0
8,femenino ,7,huehuetenango,1,0,420,0,60,1,0,2011,0,13,0
8,femenino ,9,huehuetenango,0,0,0,0,120,1,0,2011,0,16,0
8,femenino ,9,huehuetenango,1,120,0,0,0,1,0,2011,0,7,0
11,masculino,0,huehuetenango,1,0,0,0,120,1,0,2011,0,7,0
11,masculino,30,huehuetenango,0,420,0,0,0,1,0,2011,0,17,0
11,masculino,34,huehuetenango,0,420,0,0,0,1,0,2011,0,13,0
11,masculino,0,huehuetenango,1,0,0,0,120,1,0,2011,0,8,0
12,masculino,0,huehuetenango,1,0,0,0,0,1,0,2011,0,8,0
12,femenino ,30,huehuetenango,0,0,0,0,315,1,0,2011,0,14,0
12,femenino ,30,huehuetenango,0,0,0,0,150,1,0,2011,0,12,0
12,femenino ,0,huehuetenango,1,0,0,180,140,1,0,2011,0,11,0
12,femenino ,0,huehuetenango,0,0,0,0,0,1,0,2011,0,15,0
12,masculino,0,huehuetenango,1,0,0,0,0,1,0,2011,0,9,0
12,femenino ,30,huehuetenango,0,0,0,0,410,1,0,2011,0,14,0
6,masculino,15,huehuetenango,1,0,240,0,0,1,0,2011,0,18,0
6,femenino ,10,huehuetenango,0,0,0,0,135,1,0,2011,0,16,0
2,femenino ,6,huehuetenango,0,120,0,0,265,1,0,2011,0,11,0
2,masculino,0,huehuetenango,0,0,0,0,0,1,0,2011,0,17,0
6,femenino ,6,huehuetenango,1,0,360,0,25,1,0,2011,0,7,0
6,masculino,6,huehuetenango,1,120,360,0,10,1,0,2011,0,9,0
7,femenino ,0,huehuetenango,1,0,420,0,0,1,0,2011,0,7,0
4,femenino ,0,huehuetenango,0,0,0,120,795,1,0,2011,0,18,0
5,masculino,28,huehuetenango,0,60,0,0,660,1,0,2011,0,18,0
5,femenino ,0,huehuetenango,1,0,30,0,0,1,0,2011,0,8,0
5,femenino ,0,huehuetenango,1,0,30,0,75,1,0,2011,0,13,0
4,masculino,18,huehuetenango,0,0,0,0,60,1,0,2011,0,15,0
5,femenino ,0,huehuetenango,1,0,30,60,15,1,0,2011,0,10,0
5,femenino ,0,huehuetenango,0,0,0,0,35,1,0,2011,0,8,0
3,masculino,0,huehuetenango,1,0,480,0,0,1,0,2011,0,7,0
6,masculino,15,huehuetenango,0,0,0,0,0,1,0,2011,0,13,0
6,femenino ,0,huehuetenango,0,0,0,180,270,1,0,2011,0,17,0
5,masculino,0,quetzaltenango,1,0,0,0,0,1,0,2011,1,12,12
5,masculino,0,quetzaltenango,1,0,0,0,180,1,0,2011,1,11,11
2,masculino,0,quetzaltenango,1,0,330,0,0,1,0,2011,1,7,7
7,femenino ,0,quetzaltenango,0,0,0,0,90,1,0,2011,1,13,13
7,masculino,0,quetzaltenango,1,0,330,0,0,1,0,2011,1,7,7
7,femenino ,0,quetzaltenango,0,0,0,0,210,1,0,2011,1,14,14
6,masculino,4,quetzaltenango,1,0,0,0,0,1,0,2011,1,9,9
6,masculino,4,quetzaltenango,1,0,0,0,0,1,0,2011,1,12,12
6,femenino ,0,quetzaltenango,1,0,0,0,15,1,0,2011,1,14,14
6,masculino,4,quetzaltenango,1,0,0,0,0,1,0,2011,1,7,7
5,masculino,32,quetzaltenango,0,0,0,0,0,1,0,2011,1,18,18
6,masculino,0,quetzaltenango,1,0,360,0,0,1,0,2011,1,17,17
5,masculino,0,quetzaltenango,1,0,560,0,0,1,0,2011,1,16,16
7,masculino,0,quetzaltenango,1,0,570,0,0,1,0,2011,1,8,8
